3.4809112548828125e-05,12188,101
1.4781951904296875e-05,11700,100
3.814697265625e-05,12248,101
1.52587890625e-05,11760,101
3.552436828613281e-05,12308,101
1.6689300537109375e-05,11820,101
3.814697265625e-05,12368,101
1.621246337890625e-05,11880,101
3.838539123535156e-05,12427,101
1.5735626220703125e-05,11940,101
3.7670135498046875e-05,12487,101
2.7894973754882812e-05,12000,100
3.457069396972656e-05,12546,101
1.6689300537109375e-05,12060,101
3.337860107421875e-05,12577,101
1.4781951904296875e-05,12120,101
3.8623809814453125e-05,12637,101
1.5020370483398438e-05,12180,101
3.457069396972656e-05,12697,101
1.6450881958007812e-05,12240,101
3.790855407714844e-05,12757,101
1.71661376953125e-05,12300,100
3.814697265625e-05,12817,101
1.5974044799804688e-05,12360,101
3.552436828613281e-05,12877,101
1.4066696166992188e-05,12420,101
4.100799560546875e-05,12938,101
1.4781951904296875e-05,12480,101
3.552436828613281e-05,12998,101
1.6689300537109375e-05,12511,101
3.218650817871094e-05,13059,101
1.621246337890625e-05,12571,101
3.218650817871094e-05,13097,101
1.7642974853515625e-05,12608,101
3.2901763916015625e-05,13157,101
1.5974044799804688e-05,12668,101
3.5762786865234375e-05,13216,101
1.6927719116210938e-05,12728,101
3.600120544433594e-05,13276,101
1.5974044799804688e-05,12788,101
3.838539123535156e-05,13336,101
1.5974044799804688e-05,12848,101
3.6716461181640625e-05,13396,101
1.5497207641601562e-05,12908,101
3.647804260253906e-05,13456,101
1.5497207641601562e-05,12968,101
3.814697265625e-05,13516,101
1.6450881958007812e-05,13028,101
3.7670135498046875e-05,13576,101
1.5974044799804688e-05,13088,101
3.5762786865234375e-05,13636,101
2.5272369384765625e-05,13148,101
9.417533874511719e-05,13695,101
1.7642974853515625e-05,13208,101
3.814697265625e-05,13756,101
1.6689300537109375e-05,13268,101
3.814697265625e-05,13810,101
1.52587890625e-05,13328,101
3.5762786865234375e-05,13870,101
2.09808349609375e-05,13388,101
3.838539123535156e-05,13930,101
1.9788742065429688e-05,13448,101
3.409385681152344e-05,13990,101
1.621246337890625e-05,13508,101
4.029273986816406e-05,14050,101
5.054473876953125e-05,13568,101
3.337860107421875e-05,14110,101
1.5497207641601562e-05,13628,101
3.457069396972656e-05,14170,101
1.5497207641601562e-05,13688,101
3.647804260253906e-05,14231,101
1.7404556274414062e-05,13748,101
3.528594970703125e-05,14291,101
1.6450881958007812e-05,13802,101
3.5762786865234375e-05,14351,101
2.86102294921875e-05,13862,101
3.743171691894531e-05,14411,101
1.7642974853515625e-05,13922,101
3.552436828613281e-05,14471,101
1.5735626220703125e-05,13982,101
6.651878356933594e-05,14531,101
1.71661376953125e-05,14042,101
0.000553131103515625,14591,101
1.7404556274414062e-05,14102,101
3.337860107421875e-05,14651,101
1.8835067749023438e-05,14162,101
3.24249267578125e-05,14710,101
1.6450881958007812e-05,14222,101
3.8623809814453125e-05,14770,101
1.8596649169921875e-05,14282,101
0.0005633831024169922,14830,101
1.5974044799804688e-05,14342,101
4.2438507080078125e-05,14890,101
1.52587890625e-05,14402,101
3.3855438232421875e-05,14950,101
2.0503997802734375e-05,14462,101
3.5762786865234375e-05,15010,101
1.71661376953125e-05,14522,101
3.886222839355469e-05,15070,101
1.8835067749023438e-05,14582,101
4.00543212890625e-05,15130,101
1.6450881958007812e-05,14642,101
0.0006060600280761719,15190,101
1.5974044799804688e-05,14702,101
3.409385681152344e-05,15251,101
1.8835067749023438e-05,14762,101
3.719329833984375e-05,15311,101
1.621246337890625e-05,14822,101
3.933906555175781e-05,15371,101
1.52587890625e-05,14882,101
6.103515625e-05,15431,101
2.3603439331054688e-05,14942,101
4.00543212890625e-05,15491,101
1.5974044799804688e-05,15002,101
4.0531158447265625e-05,15551,101
1.5020370483398438e-05,15062,101
3.337860107421875e-05,15611,101
4.076957702636719e-05,15122,101
3.266334533691406e-05,15671,101
2.2172927856445312e-05,15182,101
6.794929504394531e-05,15731,101
1.5735626220703125e-05,15242,101
8.416175842285156e-05,15791,101
1.3828277587890625e-05,15302,101
3.719329833984375e-05,15851,101
1.52587890625e-05,15362,101
3.910064697265625e-05,15911,101
1.7642974853515625e-05,15422,101
0.00010466575622558594,15971,101
2.6464462280273438e-05,15482,101
5.698204040527344e-05,16031,101
1.8596649169921875e-05,15542,101
4.172325134277344e-05,16091,101
2.765655517578125e-05,15602,101
4.0531158447265625e-05,16151,101
1.7642974853515625e-05,15662,101
4.00543212890625e-05,16160,101
